"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","JAN_LANDED_WEIGHT_MTONS","JAN_LANDED_WEIGHT_PPP","JAN_EXVESSEL_REVENUE","JAN_CONFIDENTIAL_FLAG","FEB_LANDED_WEIGHT_MTONS","FEB_LANDED_WEIGHT_PPP","FEB_EXVESSEL_REVENUE","FEB_CONFIDENTIAL_FLAG","MAR_LANDED_WEIGHT_MTONS","MAR_LANDED_WEIGHT_PPP","MAR_EXVESSEL_REVENUE","MAR_CONFIDENTIAL_FLAG","APR_LANDED_WEIGHT_MTONS","APR_LANDED_WEIGHT_PPP","APR_EXVESSEL_REVENUE","APR_CONFIDENTIAL_FLAG","MAY_LANDED_WEIGHT_MTONS","MAY_LANDED_WEIGHT_PPP","MAY_EXVESSEL_REVENUE","MAY_CONFIDENTIAL_FLAG","JUN_LANDED_WEIGHT_MTONS","JUN_LANDED_WEIGHT_PPP","JUN_EXVESSEL_REVENUE","JUN_CONFIDENTIAL_FLAG","JUL_LANDED_WEIGHT_MTONS","JUL_LANDED_WEIGHT_PPP","JUL_EXVESSEL_REVENUE","JUL_CONFIDENTIAL_FLAG","AUG_LANDED_WEIGHT_MTONS","AUG_LANDED_WEIGHT_PPP","AUG_EXVESSEL_REVENUE","AUG_CONFIDENTIAL_FLAG","SEP_LANDED_WEIGHT_MTONS","SEP_LANDED_WEIGHT_PPP","SEP_EXVESSEL_REVENUE","SEP_CONFIDENTIAL_FLAG","OCT_LANDED_WEIGHT_MTONS","OCT_LANDED_WEIGHT_PPP","OCT_EXVESSEL_REVENUE","OCT_CONFIDENTIAL_FLAG","NOV_LANDED_WEIGHT_MTONS","NOV_LANDED_WEIGHT_PPP","NOV_EXVESSEL_REVENUE","NOV_CONFIDENTIAL_FLAG","DEC_LANDED_WEIGHT_MTONS","DEC_LANDED_WEIGHT_PPP","DEC_EXVESSEL_REVENUE","DEC_CONFIDENTIAL_FLAG","TOTAL_LANDED_WEIGHT_MTONS","TOTAL_LANDED_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"2006","O","GRND","FLAT","ENGLISH SOLE","EGLS",13.1,.31,8873,"",26.6,.3,17882,"",4.7,.34,3457,"",8.1,.32,5741,"",28.8,.3,19228,"",26.7,.31,18465,"",66,.31,45246,"",110.3,.29,70492,"",90.5,.3,58868,"",72.5,.3,48629,"",7.8,.33,5604,"",18.7,.31,12799,"",473.8,,315284,""
"2006","O","GRND","FLAT","FLATHEAD SOLE","FSOL",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",2.2,.31,1505,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",2.2,,1505,"*"
"2006","O","GRND","FLAT","OTHER FLATFISH","OFLT",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","GRND","FLAT","PACIFIC SANDDAB","PDAB",,,,"*",,,,"*",,,,"*",3.1,.39,2664,"",16,.4,14094,"",38.5,.39,32693,"",54.5,.36,43557,"",64.3,.39,55946,"",49.6,.38,41461,"",66.9,.38,55940,"",,,,"*",,,,"*",292.9,,246355,"*"
"2006","O","GRND","FLAT","PETRALE SOLE","PTRL",188.5,1.04,433550,"",255.9,.95,533565,"",38.3,1.01,85232,"",27.5,.99,59822,"",92.5,1.02,207542,"",89.1,1.02,199960,"",162.5,1.01,361312,"",175.2,.96,371231,"",145.1,.99,315255,"",93.5,.99,204712,"",55.3,1.03,125428,"",241.4,.98,521489,"",1564.8,,3419098,""
"2006","O","GRND","FLAT","REX SOLE","REX",12.4,.38,10228,"",29.4,.33,21709,"",8.5,.34,6387,"",20.9,.33,15392,"",29.7,.33,21450,"",38.9,.32,27900,"",46.8,.32,33468,"",49.3,.33,36406,"",40.6,.34,30271,"",42.8,.33,30829,"",17.4,.32,12425,"",22.3,.33,16236,"",359,,262701,""
"2006","O","GRND","FLAT","ROCK SOLE","RSOL",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",.5,.35,348,"",1.3,.35,978,"",1,.37,795,"",,,,"*",,,,"*",,,,"*",2.8,,2121,"*"
"2006","O","GRND","FLAT","SAND SOLE","SSOL",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",2.9,.64,4144,"",10.5,.65,14969,"",5.1,.65,7337,"",5,.64,7049,"",,,,"*",,,,"*",23.5,,33499,"*"
"2006","O","GRND","FLAT","STARRY FLOUNDER","STRY",,,,"*",,,,"*",,,,"",,,,"*",1.3,.38,1093,"",,,,"*",26.3,.39,22694,"",3.6,.38,3001,"",,,,"*",.9,.38,756,"",,,,"*",,,,"*",32.1,,27544,"*"
"2006","O","GRND","MGRN","SPINY DOGFISH","DSRK",,,,"",,,,"*",,,,"",,,,"",,,,"",.6,0,0,"",6.7,0,0,"",.2,0,0,"",,,,"",,,,"",,,,"*",,,,"",7.5,,0,"*"
"2006","O","GRND","MGRN","UNSP. GRENADIERS","GRDR",,,,"*",,,,"*",,,,"*",4.6,.1,1028,"",,,,"*",,,,"*",7.4,.1,1697,"",7.1,.1,1633,"",12.1,.1,2684,"",5.8,.1,1330,"",,,,"*",,,,"*",37,,8372,"*"
"2006","O","GRND","MGRN","OTHER GROUNDFISH","OGRN",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","GRND","MGRN","SPOTTED RATFISH","RATF",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,0,0,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","GRND","MGRN","SOUPFIN SHARK","SSRK",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",.2,0,0,"",,,,"",,,,"",,,,"",,,,"",,,,"",.2,,0,"*"
"2006","O","GRND","MGRN","UNSP. SKATE","USKT",24.3,.15,8017,"",50.9,.15,16893,"",32.4,.15,10867,"",38.8,.17,14483,"",70,.15,22481,"",83.4,.15,26711,"",94.8,.14,30184,"",104.1,.15,33628,"",67.9,.14,21309,"",80.5,.15,27382,"",26.1,.25,14449,"",54,.27,32144,"",727.2,,258548,""
"2006","O","GRND","ROCK","AURORA ROCKFISH","ARRA",.1,.48,117,"",.1,.47,92,"",.1,.51,92,"",.5,.46,464,"",.6,.46,559,"",.3,.46,283,"",.1,.34,88,"",.5,.45,546,"",.4,.44,357,"",1,.43,907,"",1.2,.44,1114,"",.6,.46,590,"",5.5,,5209,""
"2006","O","GRND","ROCK","BANK ROCKFISH","BANK",,,,"*",,,,"*",0,.83,1,"",0,.43,9,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,10,"*"
"2006","O","GRND","ROCK","BOCACCIO","BCAC",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.2,.47,254,"",0,.38,41,"",.1,.44,99,"",,,,"*",,,,"",,,,"",.3,,394,"*"
"2006","O","GRND","ROCK","BLACK ROCKFISH","BLCK",,,,"*",1.1,1.83,4266,"",1.4,1.91,5793,"",4.8,1.7,17981,"",9.2,1.8,36377,"",9,1.7,33860,"",10.5,1.62,37596,"",16.8,1.67,61595,"",18.8,1.57,65000,"",7,1.52,23569,"",.4,1.7,1356,"",1.7,1.86,7071,"",80.7,,294464,"*"
"2006","O","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",.1,.47,92,"",.2,.47,156,"",.1,.51,151,"",.1,.43,89,"",.1,.44,78,"",.1,.43,65,"",.2,.45,181,"",,,,"*",.3,.47,267,"",.4,.46,447,"",.4,.43,380,"",.2,.47,214,"",2.2,,2120,"*"
"2006","O","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",,,,"*",.4,1.11,955,"",1,1.04,2285,"",.8,1.03,1748,"",2.7,1.43,8409,"",3,1.41,9305,"",.7,1.78,2864,"",1.1,1.83,4299,"",.9,1.72,3421,"",3,1.45,9762,"",.2,1.09,573,"",.5,1.17,1240,"",14.3,,44861,"*"
"2006","O","GRND","ROCK","NOM. BLUE ROCKFISH","BLU1",,,,"*",,,,"*",.1,.92,183,"",,,,"*",.1,.76,143,"",,,,"*",.1,.7,135,"",,,,"*",.3,1.66,1038,"",.2,1.37,504,"",,,,"*",,,,"*",.8,,2003,"*"
"2006","O","GRND","ROCK","BLUE ROCKFISH","BLUR",,,,"*",0,1.92,88,"",0,1.48,122,"",.5,1.85,1932,"",.2,1.7,591,"",.2,1.52,751,"",.3,1.83,1376,"",.7,1.53,2453,"",1.1,1.3,3293,"",.3,.81,522,"",,,,"*",.1,1.16,186,"",3.4,,11314,"*"
"2006","O","GRND","ROCK","BLACK AND YELLOW ROCKFISH","BYEL",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","GRND","ROCK","CHINA ROCKFISH","CHNA",,,,"*",,,,"*",,,,"*",,,,"*",.2,6.11,3295,"",,,,"*",.5,5.28,6255,"",.8,5.01,8692,"",1.2,5.09,13462,"",1,4.88,10779,"",,,,"*",.2,5,2447,"",3.9,,44930,"*"
"2006","O","GRND","ROCK","NOM. CANARY ROCKFISH","CNR1",,,,"",,,,"",,,,"",,,,"*",,,,"",1.7,.5,1888,"",.9,.49,937,"",4.9,.5,5360,"",,,,"",,,,"*",,,,"*",,,,"",7.5,,8185,"*"
"2006","O","GRND","ROCK","CANARY ROCKFISH","CNRY",,,,"*",,,,"*",,,,"",,,,"*",.2,.47,160,"",.2,.5,197,"",.2,.5,220,"",.2,.5,227,"",.2,.5,169,"",.1,.49,115,"",,,,"",,,,"",1.1,,1088,"*"
"2006","O","GRND","ROCK","COPPER ROCKFISH","COPP",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",.1,4.55,866,"",.1,4,1233,"",.2,3.92,1670,"",,,,"*",,,,"*",,,,"*",.4,,3769,"*"
"2006","O","GRND","ROCK","NOM. DARKBLOTCHED ROCKFISH","DBR1",,,,"*",1.3,.44,1319,"",1.1,.48,1128,"",.9,.45,878,"",2.7,.48,2866,"",.6,.51,646,"",1.1,.44,1064,"",.3,.51,355,"",.2,1.01,459,"",.3,.44,305,"",,,,"*",.2,.41,195,"",8.7,,9215,"*"
"2006","O","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",9.5,.44,9186,"",12.1,.43,11494,"",9.4,.47,9835,"",9.7,.42,8959,"",5,.43,4787,"",4.6,.43,4416,"",.6,.55,762,"",1.7,.49,1851,"",2.6,.57,3313,"",2.3,.52,2588,"",2.8,.45,2821,"",2.2,.42,2056,"",62.5,,62068,""
"2006","O","GRND","ROCK","GOPHER ROCKFISH","GPHR",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2006","O","GRND","ROCK","GRASS ROCKFISH","GRAS",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",0,,0,"*"
"2006","O","GRND","ROCK","GREENSPOTTED ROCKFISH","GSPT",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",,,,"",,,,"",,,,"*",.3,.32,180,"",.3,.38,262,"",.5,.38,443,"",.7,.46,739,"",1.8,.36,1460,"",1,.43,949,"",.5,.45,472,"",,,,"",,,,"",5.1,,4505,"*"
"2006","O","GRND","ROCK","NOM. LONGSPINE THORNYHEAD","LSP1",,,,"",,,,"*",,,,"*",,,,"*",8.7,.61,11611,"",1.4,.4,1216,"",.5,.59,633,"",1.4,.69,2166,"",1.1,.64,1573,"",2.8,.63,3939,"",,,,"*",.6,.36,461,"",16.5,,21599,"*"
"2006","O","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",1.4,.59,1808,"",5.2,.55,6355,"",10.5,.49,11211,"",31.8,.6,41886,"",15,.66,21812,"",14.3,.61,19406,"",22.1,.6,29276,"",14.1,.69,21352,"",15.2,.65,21882,"",47.4,.62,64403,"",10.1,.63,14146,"",11.5,.58,14591,"",198.6,,268128,""
"2006","O","GRND","ROCK","NOR. UNSP. SHELF ROCKFISH","NUSF",,,,"*",,,,"*",,,,"*",,,,"*",.1,.47,67,"",.9,.48,911,"",.3,.09,65,"",.3,.22,126,"",0,1.01,94,"",0,.95,20,"",.1,.4,51,"",,,,"*",1.7,,1334,"*"
"2006","O","GRND","ROCK","NOR. UNSP. SLOPE ROCKFISH","NUSP",,,,"*",.3,.58,392,"",1.3,.51,1412,"",.8,.55,954,"",2.5,.56,3100,"",2.3,.5,2473,"",1,.49,1096,"",1.1,.49,1147,"",.7,.49,767,"",.8,.48,871,"",,,,"*",,,,"*",10.8,,12212,"*"
"2006","O","GRND","ROCK","NOR. UNSP. NEAR-SHORE ROCKFISH","NUSR",,,,"",,,,"*",,,,"*",0,2.73,265,"",.2,3.81,1511,"",.2,2.97,1576,"",.1,.84,126,"",.2,1.56,642,"",.1,1.6,304,"",.1,1.35,253,"",,,,"*",,,,"*",.9,,4677,"*"
"2006","O","GRND","ROCK","PACIFIC OCEAN PERCH","POP",3.2,.46,3253,"",4.9,.47,5014,"",4,.47,4138,"",4.7,.47,4896,"",5.2,.47,5340,"",5.2,.48,5552,"",1.2,.49,1335,"",2.2,.45,2168,"",2,.45,1985,"",6.7,.45,6586,"",4.2,.46,4218,"",6.9,.47,7121,"",50.4,,51606,""
"2006","O","GRND","ROCK","NOM. POP","POP2",,,,"",,,,"*",,,,"*",,,,"",,,,"*",.2,.46,154,"",.2,.44,234,"",.3,.48,268,"",.1,.45,112,"",1.5,.5,1614,"",,,,"*",,,,"*",2.3,,2382,"*"
"2006","O","GRND","ROCK","QUILLBACK ROCKFISH","QLBK",,,,"*",,,,"*",,,,"*",0,3.56,113,"",.1,2.98,447,"",.1,3.55,594,"",.2,3.54,1734,"",.5,2.63,2691,"",.6,2.6,3685,"",,,,"*",,,,"*",,,,"*",1.5,,9264,"*"
"2006","O","GRND","ROCK","REDBANDED ROCKFISH","RDBD",.2,.49,230,"",.2,.48,172,"",.2,.5,177,"",.1,.48,137,"",.4,.47,428,"",.2,.47,216,"",.4,.6,502,"",.3,.6,412,"",.7,.92,1493,"",.2,1.17,547,"",.1,.44,92,"",.1,.49,69,"",3.1,,4475,""
"2006","O","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",1.9,.48,2018,"",1.9,.48,1977,"",1.7,.49,1895,"",5.1,.48,5455,"",8.8,.48,9306,"",5.4,.49,5841,"",1.6,.53,1886,"",1.5,.51,1731,"",2.7,.51,3104,"",2.9,.48,3092,"",3.3,.48,3457,"",3.1,.49,3396,"",39.9,,43158,""
"2006","O","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",0,.48,9,"",0,.49,8,"",0,.52,7,"",0,.48,2,"",,,,"*",0,.31,1,"",,,,"*",,,,"*",,,,"*",0,.48,5,"",,,,"*",,,,"*",0,,32,"*"
"2006","O","GRND","ROCK","NOM. SHORTBELLY ROCKFISH","SBL1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",0,.44,11,"",0,,11,"*"
"2006","O","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2006","O","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",.4,.46,408,"",.4,.45,404,"",.4,.52,410,"",.3,.48,296,"",.8,.48,812,"",.4,.48,443,"",.1,.52,169,"",0,.56,41,"",.1,.54,80,"",.5,.41,414,"",.4,.43,393,"",.2,.47,251,"",4,,4121,""
"2006","O","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",.6,.49,619,"",.6,.48,672,"",.5,.49,490,"",.6,.48,601,"",.9,.49,969,"",.7,.49,796,"",,,,"*",,,,"*",,,,"*",.3,.45,338,"",.3,.43,277,"",.2,.48,178,"",4.7,,4940,"*"
"2006","O","GRND","ROCK","NOM. SHORTSPINE THORNYHEAD","SSP1",.3,.68,443,"",.8,.75,1317,"",.9,.76,1546,"",2.9,.69,4382,"",3.7,.77,6290,"",1.3,.72,2141,"",.4,.87,846,"",.9,.83,1677,"",1.8,.78,3054,"",4.7,.79,8265,"",.4,.77,728,"",1.4,.63,1946,"",19.5,,32635,""
"2006","O","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",6.9,.69,10542,"",14.2,.74,23200,"",12.6,.74,20517,"",36.4,.73,58631,"",40.3,.77,68528,"",26.1,.75,43357,"",19.4,.8,34264,"",19.9,.79,34698,"",22.9,.82,41177,"",39.5,.8,69845,"",18.9,.75,31377,"",24.9,.69,38201,"",282,,474337,""
"2006","O","GRND","ROCK","STRIPETAIL ROCKFISH","STRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","GRND","ROCK","NOM. TIGER ROCKFISH","TGR1",,,,"",,,,"",,,,"",,,,"",,,,"*",0,1.31,21,"",0,2.22,20,"",,,,"*",0,2.05,45,"",0,2.24,83,"",,,,"",,,,"*",0,,169,"*"
"2006","O","GRND","ROCK","TIGER ROCKFISH","TIGR",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","GRND","ROCK","NOM. VERMILLION ROCKFISH","VRM1",,,,"",0,1.03,33,"",0,1.01,83,"",,,,"*",.3,1.24,709,"",.2,1.18,490,"",.1,1.09,139,"",0,1.07,88,"",,,,"*",,,,"*",,,,"",,,,"*",.6,,1542,"*"
"2006","O","GRND","ROCK","VERMILION ROCKFISH","VRML",,,,"",,,,"*",,,,"*",.1,2.02,412,"",.1,1.64,212,"",.1,1.7,459,"",.2,1.17,612,"",.3,1.4,883,"",.4,1.3,1195,"",.3,1.19,687,"",,,,"*",0,1.09,63,"",1.5,,4523,"*"
"2006","O","GRND","ROCK","WIDOW ROCKFISH","WDOW",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"*",,,,"*",,,,"",,,,"*",1.3,.5,1460,"",,,,"",,,,"",1.3,,1460,"*"
"2006","O","GRND","ROCK","NOM. WIDOW ROCKFISH","WDW1",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",6.7,.35,5162,"",4.5,.38,3804,"",.2,.12,43,"",0,.64,32,"",0,.51,20,"",,,,"*",,,,"*",11.4,,9061,"*"
"2006","O","GRND","ROCK","NOM. YELLOWEYE ROCKFISH","YEY1",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"*",.1,.45,64,"",.3,.8,486,"",,,,"*",,,,"*",,,,"",,,,"",.4,,550,"*"
"2006","O","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2006","O","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",.4,.49,397,"",.2,.49,234,"",.4,.49,468,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",0,.43,7,"",1,,1106,"*"
"2006","O","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",,,,"*",,,,"*",.1,.96,131,"",.1,.52,131,"",1.2,.69,1781,"",25.1,.46,25498,"",32.9,.43,31287,"",1.7,.33,1283,"",1.2,.77,1984,"",.4,1.28,1075,"",0,.96,23,"",,,,"*",62.7,,63193,"*"
"2006","O","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",,,,"*",,,,"*",,,,"*",1.4,.6,1857,"",1.2,.57,1489,"",1,.73,1650,"",3.4,.58,4313,"",3,.57,3782,"",1,.67,1534,"",3.1,.5,3397,"",,,,"",,,,"*",14.1,,18022,"*"
"2006","O","GRND","ROND","CABEZON","CBZN",,,,"*",.6,3.8,4893,"",.8,3.23,5343,"",1.5,3.26,10960,"",2.5,3.44,18954,"",1.7,3.7,13921,"",2.1,3.34,15282,"",3.1,3.37,23384,"",4.6,3.39,34375,"",3.6,3.29,26151,"",.3,3.46,2436,"",,,,"*",20.8,,155699,"*"
"2006","O","GRND","ROND","NOM. KELP GREENLING","KGL1",,,,"*",,,,"*",.3,4.65,3221,"",.5,4.67,5393,"",1.2,4.7,12206,"",1.1,4.71,10982,"",1.4,4.7,14822,"",2.6,4.67,26735,"",4,4.54,39728,"",2.1,4.45,21061,"",,,,"*",,,,"*",13.2,,134148,"*"
"2006","O","GRND","ROND","LINGCOD","LCOD",1.8,.62,2436,"",3.2,.61,4290,"",1.7,.63,2408,"",4.6,.62,6354,"",11.8,1.11,28931,"",13.3,1.06,30963,"",25,.89,49133,"",16.2,1.23,44130,"",22.5,1.02,50601,"",11.1,1.3,31650,"",2.9,.61,3866,"",5.4,.61,7247,"",119.5,,262009,""
"2006","O","GRND","ROND","PACIFIC COD","PCOD",,,,"*",,,,"*",.3,.5,374,"",,,,"*",,,,"*",60.9,.49,66214,"",15.6,.49,16823,"",52.9,.45,52874,"",,,,"*",,,,"*",,,,"*",,,,"*",129.7,,136285,"*"
"2006","O","GRND","ROND","WALLEYE POLLOCK","PLCK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","GRND","ROND","PACIFIC WHITING","PWHT",,,,"",,,,"",,,,"",,,,"",,,,"",16500.4,.06,2158834,"",41508,.06,5400827,"",3309.7,.06,414076,"",,,,"",,,,"",,,,"",,,,"*",61318.1,,7973737,"*"
"2006","O","GRND","ROND","SABLEFISH","SABL",35.8,1.46,114964,"",76.6,1.49,252104,"",94.7,1.5,312628,"",195.4,1.48,636039,"",241,1.57,834837,"",232.4,1.78,910426,"",404.7,2.03,1813226,"",384.1,2.02,1711175,"",301.4,2.02,1341587,"",262,1.81,1046012,"",110.2,1.52,370606,"",117.3,1.71,443140,"",2455.6,,9786744,""
"2006","O","HMSP","....","BLUE SHARK","BSRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",.2,.05,22,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",.2,,22,"*"
"2006","O","HMSP","....","SHORTFIN MAKO SHARK","MAKO",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","HMSP","....","COMMON THRESHER SHARK","TSRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","HMSP","TUNA","ALBACORE","ALBC",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",700.5,1.04,1612542,"",1262.4,.85,2370400,"",1044.4,.89,2050298,"",832.7,1.07,1973257,"",17.1,.75,28385,"",,,,"",3857.1,,8034882,"*"
"2006","O","HMSP","TUNA","SKIPJACK TUNA","STNA",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2006","O","OTHR","....","CALIFORNIA HALIBUT","CHLB",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","OTHR","....","EULACHON","EULC",2.3,2.3,11414,"",1.1,1.57,3631,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.6,3.7,4887,"",4,,19932,"*"
"2006","O","OTHR","....","MISC. FISH/ANIMALS","MISC",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",0,0,0,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","OTHR","....","MISC. FISH","MSC2",,,,"*",,,,"*",,,,"*",,,,"*",0,.22,20,"",0,.46,49,"",.1,.47,110,"",.1,.17,48,"",.2,.18,94,"",.1,.39,102,"",,,,"*",,,,"",.5,,423,"*"
"2006","O","OTHR","....","UNSP. OCTOPUS","OCTP",,,,"*",.2,1.9,798,"",,,,"*",.5,1.39,1456,"",.5,.57,582,"",.9,.85,1710,"",.4,.5,469,"",.1,1.6,424,"",.1,2.22,370,"",,,,"*",,,,"",,,,"*",2.7,,5809,"*"
"2006","O","OTHR","....","OTHER SHARK","OSRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","OTHR","....","PACIFIC HALIBUT","PHLB",,,,"",,,,"",,,,"",,,,"",,,,"",33.9,3.5,262018,"",63.8,3.51,493909,"",.9,3.18,6236,"",.4,3.76,3084,"",.1,3.61,1066,"",,,,"*",,,,"",99.1,,766313,"*"
"2006","O","OTHR","....","PACIFIC HERRING","PHRG",,,,"",,,,"",,,,"",,,,"",,,,"",4.8,0,40,"",3.8,.21,1764,"",4.9,.15,1640,"",,,,"*",,,,"",,,,"",,,,"",13.5,,3444,"*"
"2006","O","OTHR","....","PROWFISH","PROW",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","OTHR","....","UNSP. SCULPIN","SCLP",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2006","O","OTHR","....","UNSP. SHAD","SHAD",,,,"",,,,"",,,,"",,,,"",13.3,.24,7145,"",20.1,.13,5667,"",6.5,0,0,"",0,0,0,"",.4,0,0,"",,,,"",,,,"",,,,"",40.3,,12812,""
"2006","O","OTHR","....","UNSP. HAGFISH","UHAG",,,,"*",66.2,.44,64170,"",,,,"*",,,,"*",,,,"*",38.4,.48,40238,"",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",104.6,,104408,"*"
"2006","O","OTHR","....","UNSP. SHARK","USRK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","OTHR","....","WOLF EEL","WEEL",,,,"",,,,"",,,,"*",,,,"*",,,,"*",.1,1,276,"",.1,.39,65,"",.3,.25,170,"",.2,.29,149,"",,,,"*",,,,"",,,,"",.7,,660,"*"
"2006","O","OTHR","....","YELLOWTAIL","YLTL",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2006","O","OTHR","ECHN","RED SEA URCHIN","RURC",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",14.5,.48,15452,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",14.2,.31,9581,"",28.7,,25033,"*"
